2022-05-20 15:05:07 INFO  ResultPage :26 - Get text of find job result[[ChromeDriver: chrome on WINDOWS (0995c464f4316326523ea3b0d8f834d8)] -> tag name: h1]<br>
2022-05-20 15:05:569 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-20 15:05:343 INFO  HomePage :49 - Click on accept cookies : [[ChromeDriver: chrome on WINDOWS (c71372776ce92d9abd643de83d45ee54)] -> xpath: //iframe[@id='gdpr-consent-notice']]Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='save']'
2022-05-20 15:05:673 INFO  HomePage :58 - Enter job title into the tab: 
2022-05-20 15:05:23 INFO  HomePage :62 - Enter your location into the tab : 
2022-05-20 15:05:192 INFO  HomePage :66 - Select distance up to 5 miles from distsance dropdown [[ChromeDriver: chrome on WINDOWS (c71372776ce92d9abd643de83d45ee54)] -> xpath: //select[@id='distance']]<br>
2022-05-20 15:05:510 INFO  HomePage :70 - Click on more search option [[ChromeDriver: chrome on WINDOWS (c71372776ce92d9abd643de83d45ee54)] -> xpath: //button[@id='toggle-hp-search']]<br>
2022-05-20 15:05:810 INFO  HomePage :74 - Enter min Salary 30000 to minimum salary field [[ChromeDriver: chrome on WINDOWS (c71372776ce92d9abd643de83d45ee54)] -> xpath: //input[@id='salarymin']]<br>
2022-05-20 15:05:990 INFO  HomePage :78 - Enter max Salary 45000 to maximum salary field [[ChromeDriver: chrome on WINDOWS (c71372776ce92d9abd643de83d45ee54)] -> xpath: //input[@id='salarymax']]<br>
2022-05-20 15:05:117 INFO  HomePage :82 - Select Salary Type Per month from salary type dropdown [[ChromeDriver: chrome on WINDOWS (c71372776ce92d9abd643de83d45ee54)] -> xpath: //select[@id='salarytype']]<br>
2022-05-20 15:05:261 INFO  HomePage :86 - Select Job Type Permanent from job type dropdown [[ChromeDriver: chrome on WINDOWS (c71372776ce92d9abd643de83d45ee54)] -> xpath: //select[@id='tempperm']]<br>
2022-05-20 15:05:412 INFO  HomePage :54 - Click on find job button : 
2022-05-20 15:05:430 INFO  ResultPage :26 - Get text of find job result[[ChromeDriver: chrome on WINDOWS (c71372776ce92d9abd643de83d45ee54)] -> tag name: h1]<br>
